,Country,Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
56,Georgia,GEO,12.773997579999998,14.11875079,18.54205164,26.02618776,22.702287600000002,46.39465091,42.75395574,44.36379605,47.52898403,49.663087420000004,47.25310135,53.145801539999994,56.75709915,55.33100128,54.52949905,41.47890091,37.21590042,36.22259903,36.29970169,36.71849823,39.14559937,31.53470039,28.68969917,33.16360092,31.344400410000002,28.14850044,27.64529991,28.033300399999995,27.943599699999993
57,Ghana,GHA,80.62642197,82.92837888,81.00123289,81.29729113,80.55763554,79.78934678,78.82919725,78.33904479,73.57807149,72.78388842,71.61940002,69.31759644,65.67839813,64.47090149,62.376399989999996,61.42829895,58.561000820000004,54.53139877,57.344600680000006,51.90340042,51.91059875,50.1108017,46.54050064,46.20890045,47.69829941,44.04980087,46.47829819,44.86220169,41.97660065
58,Guinea,GIN,89.29714418,89.40823443,86.33088557,86.17826883,85.94983491,89.93027027,88.83626377,85.30773458,84.35999679,86.31689695,85.51589966,84.83709717,84.27380371,83.46499634,83.18630219,81.563797,81.06230164,80.36470032,80.14859772,79.25050354,75.70909882,74.748703,76.35639954,78.53289795,78.56500244,76.22979736,75.29149628,71.96269989,69.8839035
59,"Gambia, The",GMB,61.441869780000005,61.80167206000001,62.935593540000006,62.67979763,60.983526819999994,59.57769467,59.07476518,58.191814910000005,56.93436054,55.8153443,62.85850143,59.60509872,60.50109863,61.920600889999996,60.75249863,61.215900420000004,59.70980072,56.74639893,55.76570129,53.42670059,56.00009918,55.654499050000005,56.35559845,58.70130157,52.67969894,52.91149902,52.72800064,52.20619965,52.38359833
60,Guinea-Bissau,GNB,88.57960543,88.57252229,88.51385297,88.03747267,88.52340019,88.55112113,89.40361011,88.36343874,89.01921391,88.05840681,91.23770142,91.2071991,91.03679657,89.04779816,88.55290222,88.52680206,88.28710175,87.9048996,88.42030334,87.8946991,87.80709839,87.87359619,87.81300354,87.71379852,87.28099823,87.15170288,86.7390976,86.79910278,86.78929901
61,Equatorial Guinea,GNQ,84.71085961,83.95967834,84.00681275,84.45892842,83.68956438,82.48286631,76.74822553,66.02912993,68.01762394,61.81901920000001,45.84600067,46.12400055,31.30850029,29.487199779999997,7.200600147,7.104800224,6.992499827999999,8.49090004,7.191999912,9.18200016,5.719900131,5.5467000010000005,4.390500069,3.66230011,4.177400112,4.534500122,3.9321000579999996,3.5248000619999997,4.904699802
62,Greece,GRC,7.806882299,8.316861357,7.899382836,7.9946095239999995,8.037282969,8.311389769,8.209182043,7.8340383000000005,7.380368096000001,7.834060225,7.820700169,7.110599995,7.3291997910000015,7.602799892,7.848100185,8.005000114,8.507800102000001,8.052200317,8.321000098999999,9.190799712999999,11.37450027,11.37639999,14.17059994,16.61190033,16.40740013,17.47489929,16.40999985,16.38349915,17.85910034
63,Grenada,GRD,8.342131789,8.106446363,7.737627143,8.074689475,7.430736491000001,7.41831073,6.146773411,8.325807872999999,10.11058554,10.29564426,10.49580002,10.41779995,10.46020031,10.4350996,10.56379986,10.56589985,10.36270046,9.898200035,10.69400024,10.47369957,10.52750015,11.27369976,11.37759972,10.91889954,12.53909969,12.27869987,12.58959961,12.58679962,10.389599800000001
64,Guatemala,GTM,74.96532992,74.25517348,72.28554101,69.92344712,68.49048572,65.14275077,65.72537786,65.30400269,62.039695910000006,64.60552182,62.74729918999999,61.34690094,63.83909988,64.3667984,66.17400359999999,65.33719635,64.82929993,63.37060165,66.59339905,65.34909821,67.1608963,67.18150329999999,67.44180298,67.27999878,66.36340332,63.391101840000005,63.32820129,65.07099915,64.09770203
65,Guyana,GUY,42.233942299999995,33.30546197,42.46382348,44.42552202,39.70794807,38.38139979,38.60819361,36.933879299999994,34.65207317,35.74764476,29.753700259999995,30.40550041,33.73040009,34.09510039999999,35.05120087,34.12969971,36.27669907,32.62649918,32.0345993,31.08740044,30.28680038,32.5707016,28.412500380000004,26.27420044,24.017499919999995,24.94809914,21.40740013,22.18219948,16.80800056
66,Honduras,HND,70.12908225,70.20188484,67.74912406,66.72504953,63.946866719999996,62.969697890000006,62.63058615,65.38147506,62.87304503,53.76411139,55.24140167,50.40470123,49.75559998,47.93610001,46.70320129,51.60649871999999,52.474201199999996,50.855098719999994,50.2480011,51.26720047,52.104099270000006,51.91759872000001,52.27360153,51.068801879999995,53.62770081,52.67919922,52.772998810000004,46.24380112,50.06240082
67,Croatia,HRV,21.92317971,33.35454151,29.81103336,29.899990149999997,30.09833466,30.384527440000003,34.12650443,29.21115068,28.114399459999998,27.81084184,26.788099289999998,26.94549942,24.631599429999998,24.840900419999997,26.585300450000002,26.83699989,25.51729965,22.67289925,24.15629959,27.17810059,29.774599079999998,27.182199479999998,29.42639923,32.84049988,33.62009811,33.10910034,31.847400669999995,29.803600310000004,32.84730148
68,Haiti,HTI,81.1195732,81.69235366,83.42712044,84.60971336,95.03960073,81.31914933,82.18016366,80.58819682,79.30019636,77.06392289,80.84500122,80.88330078,79.08380127,79.02059937,81.11119843,81.10890198,81.37429809999999,79.26319885,79.63729858,80.334198,78.99469757,79.00910187,82.18699646,80.38690186,77.76799774,76.11669922,76.13099670000001,76.16960144,76.24299622
69,Hungary,HUN,3.8566695610000004,4.27666391,4.886103146,5.046239461,5.106918467,5.417597575,5.143343973,5.23053173,5.188747806,5.1584721710000006,5.166500092,5.121399879,5.166399956,5.009399891,4.628799915,7.289000034,7.863900185,8.999699592999999,8.959300041,12.290100099999998,13.45650005,14.74359989,16.46579933,17.1826992,15.72270012,15.600099560000002,15.263899800000003,14.506500240000001,13.53409958
70,Indonesia,IDN,58.59753114,57.82874174,56.82076894,55.43301170000001,52.81378848000001,50.09815781,48.75037997,47.08737494,48.29961688,45.07867761,45.62469864,44.32899857,44.65760039999999,43.0,41.45510101,41.57320023,40.06539917,40.01380157,41.12210083,38.1792984,34.81129837,30.919000630000003,28.784799579999998,29.702499390000003,28.318899150000004,26.95190048,27.83480072,25.432800290000003,20.86389923
71,India,IND,58.65285835,57.60479334000001,57.230567480000005,56.983363340000004,55.55718746,54.48411700000001,53.767409700000016,52.48807310000001,52.712255709999994,51.717293700000006,51.55369949,51.85850143,50.80810165,50.829799650000005,50.07279968,48.53239822,46.063201899999996,44.90340042,43.40510178,42.10749817,41.1128006,40.57720184,39.34609985,38.18289948,36.05379868,34.39590073,33.56290054,32.21210098,31.689199449999997
72,Ireland,IRL,2.2797813419999997,2.229175901,2.158728425,2.107048335,2.1755846130000003,1.9224364710000001,1.9347514419999998,1.9007389,2.27773144,2.056848,2.030299902,1.965899944,2.239799976,2.0067999359999997,2.301399946,2.8801000119999998,3.18569994,3.5343999860000004,4.139699936,5.224699974,5.241000175,6.6764998439999985,6.577000141,7.35160017,8.439100266,9.091799736,8.498800278,9.942799568,10.74440002
73,Iceland,ISL,54.67215495,54.78742376,54.63326131,54.65954212,54.13755312000001,55.650716710000005,52.25319555,54.88195631,57.21244566,59.81767631,60.65990067,62.11880112,61.84260178,61.88100052,61.80630112,62.46500015000001,64.01499939,66.75050354,73.46009827,74.12239838,75.41829681,76.44940186,77.34339905,76.31079865,76.42539978,77.11620331,77.47129822,76.83309937,78.21350098
74,Israel,ISR,5.800245157999999,6.025400839,6.244880714,5.891055897,5.649078182,5.43627427,5.446613082000001,5.697907803,6.074627123,5.868728881,5.958300114,6.296500206,6.502999783,6.524400234000001,6.732699871,7.029799937999999,6.857299805,6.715899943999999,8.903100014,8.46380043,8.553700447,9.080699921,2.884799957,3.266000032,3.7002999780000003,3.738500118,3.9779000280000005,3.8499000069999996,3.7153999810000005
75,Italy,ITA,3.7814634810000003,4.66941317,4.839463242,4.771495295,5.248022105,4.462278337,4.748913895,4.831419767,4.757625432,5.022459784,5.1188998219999995,5.381800175,5.596199989,6.240200043,5.935400008999999,6.702300072000001,7.512300014000001,8.731599808,10.82320023,12.539299959999997,12.79349995,11.90400028,14.390700339999999,16.31949997,17.13159943,16.57049942,16.09219933,16.43149948,17.07430077
76,Jamaica,JAM,7.633355057999999,7.693223527000001,8.675913055,10.54331528,9.25980061,10.77960641,10.12420147,10.29331271,9.371866014,9.331297862000001,9.368599892,7.948599814999999,8.071299553,8.183799744,6.4015002249999995,5.4331998829999995,4.821400166,5.351699829,5.98759985,7.5068998339999995,8.983699799,9.835300446,11.93710041,11.15799999,11.56070042,11.80430031,10.75520039,10.72490025,8.672400475
77,Jordan,JOR,2.765358064,2.882681815,2.533882567,2.527654423,2.335692389,2.220038422,2.192558596,2.139881015,2.201988402,2.179028583,2.091799974,2.121099949,2.088900089,1.9815000299999999,1.8300000429999999,1.689700007,2.283799887,2.3292999269999997,2.756200075,2.7976000310000004,2.977099895,3.0329000949999996,2.9447999,3.1559998989999998,3.1389000420000004,3.234200001,4.669400215,5.260799885,7.189799786
78,Japan,JPN,4.550664024,4.730569218,4.197714901,4.435606712,3.567645778,3.9171885210000004,3.8393584370000005,4.072127493,4.045356051000001,3.828786576,3.7760999200000005,3.5797998910000004,3.771500111000001,4.230800152,4.272900105,4.038099766,4.447500229,4.28760004,4.445799828,4.512800217,4.7940001489999995,4.9402999880000005,4.795700073,5.157400131,5.719900131,6.323400021,6.359799862000001,6.974500179,7.387700081
79,Kazakhstan,KAZ,1.4077172080000002,1.287376689,1.174517705,1.343463434,1.8344125989999998,1.575746043,1.633778692,1.6710152809999996,1.5367313180000002,1.7886349850000003,2.504499912,2.409499884,2.773099899,2.2843000890000003,1.8881000280000004,2.093899965,2.126600027,1.8328000309999999,1.153599977,1.3054000140000002,1.3820999859999998,1.381700039,1.3274999859999999,1.164899945,1.3411999940000001,1.7065999509999996,2.043900013,1.987300038,1.855599999
80,Kenya,KEN,77.5040046,78.82613152,79.44379516,80.20642471,80.83032369,79.51198685,78.73470094,79.53796915,79.67732846,79.45869997,78.85759735,80.18119812,80.58049774,83.24859619,82.30110168,81.25859833,79.8266983,80.34600067,80.64489746,78.35040283,76.49829865,77.30780029,78.70989990000001,76.7303009,74.94120026,72.03209686,70.97370148,71.32009888,72.27149963
81,Kyrgyz Republic,KGZ,7.927699743,9.017271095,12.99597743,16.20028754,26.51676391,34.97478009,29.49900052,28.749457860000003,25.07425345,34.54898822,35.16099929999999,35.99980164,28.299200060000004,30.513200760000004,27.70949936,28.030000689999998,27.761999129999996,24.49080086,22.04089928,24.727100369999995,25.59059906,25.94639969,22.45070076,24.80719948,26.604400629999997,23.30019951,21.918500899999998,24.546800610000002,23.21240044
82,Cambodia,KHM,82.59410003299664,82.71204539505112,82.64849539752477,82.6027424175506,82.56057611904643,82.53425217,82.76628823,82.196256,82.00027446,81.67488982,81.13880157,79.59079742,83.02239990000001,82.07070159999999,78.21009827,76.07360077,73.85929871,69.36959839,68.00330353,71.32559967,68.52230072,68.16560364,68.26699829,68.97290039,68.01229858,64.92199707,62.68590164,61.46900177,61.83769989
83,St. Kitts and Nevis,KNA,40.03232618,34.09211252,33.81190188,38.87641945,41.34279919,36.731755799999995,30.95743031,34.23356726,32.19564558,27.45813541,26.63839912,26.27669907,24.59429932,26.617200849999996,22.22050095,25.583400729999997,0.0134,0.0129,0.0129,0.0126,0.9923999909999999,0.927699983,1.327900052,1.5120999810000002,1.6972999569999998,1.701400042,1.7292000059999997,1.6435999869999998,1.6527999639999997
84,"Korea, Rep.",KOR,1.631946867,0.9558053670000001,0.752919688,0.72597866,0.4415747570000001,0.443590287,0.60863812,0.676453174,0.948920714,0.787126862,0.7005000109999999,0.692200005,0.6966999770000001,0.845600009,0.770200014,0.8730000259999999,0.9487000109999999,1.024999976,1.0607999559999999,1.206900001,1.315000057,1.347599983,1.614300013,1.9150999780000002,2.8677001,2.7439999580000003,2.5497999190000002,2.844500065,3.184000015
85,Lao PDR,LAO,88.44509701,88.10488917,87.11926405,86.92811073,86.57556326,85.96918282,85.64689193,85.91645634,86.22817828,86.54876962,81.54010009999999,81.08650208,80.19080353,78.73619843,73.97869873,73.92549896,69.80509949,70.67469788,69.26550293,66.45030212,64.85389709,63.62810135,62.3606987,58.56510162,58.25279999,53.90000152999999,49.5401001,45.86289978,41.88410187
86,Lebanon,LBN,11.34168091,8.525147476,8.044073781,5.463977901,5.364536382,4.527380368,5.032160585,4.701475792,5.540788112,4.264212573,4.893199921,4.655200005,5.975900172999999,7.379799843,6.561900139,6.970900059,7.0411000249999995,7.939199923999999,5.400000095,4.3081002239999995,5.697299957,6.184899807000001,5.563899994,5.935200213999999,4.239699841,4.166900158,3.9447000030000003,3.9539999960000003,4.710000038
87,Liberia,LBR,88.81723914,90.06814138,88.92724236,87.44361294,86.8545271,86.59740669,86.9857348,87.65245417,88.0034271,90.05095136,90.82610321,90.72429657,91.03730011,90.25669861,89.47550201,87.69029999,87.57279968,89.79190063,91.76699829,91.71160126,88.63909912,87.16739655,86.28079987,87.60169983,84.07070159999999,83.97820282,82.91300201,85.00879669,87.21330261
88,Sri Lanka,LKA,78.0872449,77.96100498,75.27713217,74.19005809,70.58093407,69.93855476,64.41196104,65.90127563,64.15051139,63.24797441,64.16100311,62.93220139000001,62.10449982000001,61.305801390000006,61.61330032,60.08089827999999,62.17839813,60.20149994,61.57550049,63.51380157,61.84659958,59.25410079999999,60.69620132,59.87639999000001,57.310901640000004,52.88589859,50.9151001,49.32640076,51.40489960000001
89,Lesotho,LSO,52.027979249999994,51.94824643,51.361975009999995,50.994290760000005,50.81483839,50.77747737,50.78932870999999,50.60004505,50.620362820000004,56.879918690000004,56.69820023,56.499801639999994,56.16389847,55.9394989,55.41070175,55.30659865999999,55.46039963,55.32649994,54.986198429999995,53.981399540000005,52.97539902,42.21300125,40.53359985,45.58190155,42.38819885,44.94079971,43.54800034,40.11600113,38.41569901
90,Lithuania,LTU,3.096778514,2.8875495030000002,4.609238189,8.890993356000001,9.823367245,10.34126673,11.47351421,11.61951371,12.92659288,14.97327391,17.18740082,17.59129906,17.89159966,18.06760025,18.06879997,17.51140022,17.46419907,17.06380081,18.3355999,20.08839989,21.45899963,22.73929977,23.923700330000003,26.34339905,27.73189926,28.962299349999995,31.471799850000004,33.7784996,33.49909973
91,Luxembourg,LUX,1.721832398,1.700140165,2.012050464,1.9919292010000003,2.820830015,3.9909154210000004,3.065372097,4.386336023,6.730018593,5.86317309,6.806300162999999,3.424000025,1.318300009,1.2773,1.3546999690000001,1.872300029,2.0783998969999997,3.6419000629999996,3.960000038,3.7314000129999996,3.677700043,3.7620999810000004,4.149799824,5.717599869,6.846199989,9.08520031,13.49639988,15.328800199999998,16.02770042
92,Latvia,LVA,17.56969052,18.68121836,21.59232003,25.38211766,28.340834939999997,32.4288069,32.0253796,32.89142112,35.34881087,36.33113045,35.82089996,35.34790039,34.3832016,34.33840179,36.11289978,36.30089951,34.00099945,33.076698300000004,33.70600128,38.39799881,33.070598600000004,35.53530121,40.36629868,39.5992012,40.23529816,38.10020065,38.48260117,42.59820175,41.25289917
93,Morocco,MAR,19.48255574,19.5554268,18.13514015,17.63590896,17.06127737,17.16420329,17.84958758,17.5216153,16.87740436,15.40813047,15.26150036,15.11919975,14.938599589999999,15.705800059999998,23.0007,20.1534996,18.14360046,16.463300699999998,14.616299629999999,14.25590038,13.919599530000001,11.87539959,10.93330002,11.59360027,11.13969994,11.21179962,11.02040005,10.41810036,10.83230019
94,Moldova,MDA,1.140957938,1.616865945,2.174911252,2.3948285769999997,2.576918605,2.8426182939999998,3.660394166,3.85207263,4.075334345,4.874368429,5.722199917,5.597099781,5.827799797000001,5.921000004,4.85010004,4.2669000630000005,4.98059988,4.436100006,4.9250001910000005,4.843900204,19.76539993,20.015600199999998,21.62509918,23.8173008,24.30900002,24.72290039,25.295499800000005,26.06110001,25.746099469999997
95,Madagascar,MDG,85.64727683,84.85701768,85.22857059999998,85.5159723,82.78797303,82.94431706,82.50908742,77.25774489,76.29203790000001,78.22292789,83.35070038,84.6006012,87.35440063,85.03749847,84.43609619,84.93599701,86.02649689,86.19380188,86.14080048,87.0983963,86.67939758,84.57550049,83.3730011,81.14430237,80.09909821,79.97029877,83.979599,81.32029724,81.56860352
96,Maldives,MDV,4.458738895,4.4547199189999995,3.1332337659999996,3.816662224,4.0228879189999995,3.3184645100000005,3.1609785779999995,2.723045951,3.027277981,2.200418608,2.343300104,2.261300087,1.7831000089999998,2.220000029,1.6733000280000003,1.949200034,1.589900017,1.521600008,1.530900002,1.490700006,1.361999989,1.3328000309999999,1.202000022,1.259899974,1.195299983,1.380499959,1.213199973,1.254600048,1.118299961
97,Mexico,MEX,14.41330169,13.195511849999999,13.42709155,13.30396934,11.86310293,13.26183323,13.06472384,12.69977739,12.23845337,12.74846132,12.16829967,11.34490013,10.68369961,10.17010021,10.21420002,10.30669975,9.824899672999999,9.457400322,9.770299911,9.169199943999999,9.360699654,9.067000389,8.965499878,9.232099533,9.758999825,9.193300247,9.220100403,9.537599564,9.625300407000001
98,North Macedonia,MKD,2.410188215,4.42483482,16.00799263,14.849163019999999,16.58245672,17.80181786,14.20693961,15.901209999999999,15.071378139999998,17.67681234,19.37820053,15.17059994,14.63399982,17.29330063,18.20339966,18.95199966,19.64719963,15.70100021,15.610400199999997,18.47340012,22.35009956,18.65780067,18.29430008,21.19960022,21.21960068,23.9605999,21.43199921,19.05800056,20.8715992
99,Mali,MLI,88.63756683,88.62487515,87.97736685,87.49896342,87.79954242,88.07249959999999,87.85279261,87.72877328,85.59891348,85.31537817,83.46579742,82.09889984,83.58000183,85.79360199,81.52960205,82.33170319,81.64569855,78.87290192,74.99330139,78.68409729,79.24009705,78.84970093,78.70040131,80.91750336,80.92900085,79.93379974,76.15529633,76.36509705,76.60820007
100,Malta,MLT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087200001,0.0986,0.11949999599999998,0.14049999400000002,0.1708,0.20340000100000002,0.223800004,0.256399989,1.226799965,1.97239995,2.675499916,3.245199918999999,4.489900112,6.001900196,9.252799988,7.253399849,7.464799881
101,Montenegro,MNE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.61429977,44.83160019,42.26739883,38.75920105,49.16460037,49.09489822,42.77439879999999,45.86090088,49.34159851,45.94910049,42.95700073,43.91419983,37.78300095,40.60720062
102,Mongolia,MNG,1.8926244300000001,1.969590208,2.400168887,2.67180483,3.043395543,3.009338219,3.4408490830000007,3.394397715,3.7391369219999997,3.5939760090000004,5.729300022,6.08949995,6.514200211,6.094299792999999,5.758200169,5.336900234,4.484899998,4.695600033,4.661399841000001,4.431600093999999,4.459700108,4.035200119,2.9679000380000002,3.0055000780000003,3.3394000530000003,3.5506000520000005,3.394299984,3.601099968,3.3582999710000005
103,Mozambique,MOZ,93.10356192,94.29900897,93.11869675,91.96491433,93.19360545,92.84474016,93.12502576,92.64444257,94.00556701,94.16655406,93.62020111,92.97750092,93.14129639,92.6359024,92.86129761,93.58709717,92.97540283,87.32009888,87.90270233,85.82219696,84.28399658,83.2118988,86.66429901,86.88760376,83.69730377,80.65460205,70.5039978,68.50769806,65.94210052
104,Mauritania,MRT,46.99974359,46.66243675,46.42320374,46.06398622,45.49209303,45.24920215,43.87733836,43.80722341,46.00898666,43.92591448,44.41049957,44.18000031,42.13380051,40.1651001,38.59009933,38.76829910000001,39.12070084,35.62919998,35.79539871,33.42559814,33.99879837,33.28260039999999,31.842599869999997,34.19620132,31.60899925,28.59860039,31.64819908,25.185100559999995,25.130699160000002
105,Mauritius,MUS,47.06782744,43.34216479,43.15975375,38.77109343,35.428866799999994,38.83451453,35.56392632,36.44106497,33.52735265,21.04519731,20.42320061,20.07780075,17.93470001,18.90159988,19.08469963,17.65410042,16.40990067,15.68739986,12.73060036,12.78349972,13.57330036,12.05609989,11.57190037,11.40019989,10.59290028,11.48659992,10.33259964,9.422300339,9.198900222999999
106,Malawi,MWI,84.03097805,82.66823938,82.75231597,81.3447041,82.03188939,81.70100337,81.44909194,81.23050767,81.92500993,80.47980806,82.62000275,82.87889862,83.09790039,82.82610321,82.45279694,83.1697998,82.80039978,82.21009827,80.38670349,80.00769806,81.2118988,80.16840363,80.14260101,79.67559814,82.69190216,80.84259796,78.67389679,75.89929962,73.22499847
107,Malaysia,MYS,11.98054361,11.15343552,10.26621727,10.02585191,9.925926912000001,9.029613848,7.473082671,6.705587221999999,7.16784032,7.342714823,4.444099903,4.261199951,3.5662000179999995,3.3262000080000003,3.221100092,3.0060000419999997,3.127899885,2.8459999560000004,3.039000034,2.265599966,1.9553999900000003,2.163800001,2.519799948,2.747900009,3.029999971,3.406300068,4.431200027,5.223499775,5.310500145
108,Namibia,NAM,41.260220091073954,43.17915851,41.45306323,39.24139909,34.318622600000005,33.69714773,33.34622207,32.65573311,34.18339055,35.44250141,34.73450089,30.31900024,33.7378006,33.29819869999999,34.74959946,34.53699875,35.31740189,35.83530045,32.28419876,33.12080002,31.04570007,31.425699230000003,31.696899410000004,30.53680038,29.98419952,28.816499709999995,28.71010017,29.408300399999998,30.32699966
109,Niger,NER,87.66747320111156,87.79266340068969,87.72520982104119,87.67664644733587,87.63189006833751,87.6451436619181,87.6005429460365,87.45336274576378,87.16529406442352,86.89659815361911,87.62239838,87.69670105,87.73889923,86.96900177,86.98930359,87.54319763,87.42690277,86.16999817,86.0625,83.25350189,80.66829681,77.22799683,72.71279907,78.70400238,78.08209991,78.88150024,79.645401,79.43599701,77.96600342
110,Nigeria,NGA,87.77597276,86.50356978,84.52166667,86.33207411,88.61137244,88.03973723,87.11372183,85.55128917,87.08094317,87.12225247,86.19069672,84.66950226,84.59269714,82.95079803,84.0821991,84.02919769,85.96640015,87.33589935,86.29630279999999,88.74929809999999,86.46099854,84.64409637,84.5963974,82.21630096,80.65769958,82.3035965,82.45709991,82.64929962,79.65419769
