Report generated on: 11-03-2021 14:26:32,,,,population (Mperson),,,INTL.4702-33-WORL-THP.A,,,,,,,,,,,,,,,,,,,,,,,
        North Macedonia,--,--,1988.66,1984.02,1981.71,1983.26,1989.44,1999.59,2012.05,2024.39,2034.82,2042.84,2048.93,2053.43,2057.04,2060.28,2063.13,2065.41,2067.31,2069.03,2070.74,2072.48,2074.27,2076.06,2077.78,2079.33,2080.75,2082,2082.46,2082.92
        Northern Mariana Islands,45.752,46.666,46.476,45.758,45.364,45.87,47.521,50.056,52.997,55.636,57.453,58.321,58.42,57.947,57.246,56.542,55.882,55.219,54.625,54.193,53.971,54.012,54.311,54.784,55.305,55.78,56.188,56.562,56.882,57.216
        Norway,4243.56,4264.705,4289.592,4315.195,4339.56,4361.878,4384.178,4408.27,4434.93,4466.06,4494.085,4516.33,4541.683,4568.005,4595.522,4627.522,4665.79,4716.155,4775.97,4836.095,4897.018,4961.285,5026.745,5086.71,5144.545,5194.135,5240.47,5281.63,5315.99,5352.817
        Oman,1812.16,1893.76,1983.27,2072.11,2148.42,2204.27,2236.65,2249.76,2251.86,2254.9,2267.97,2294.96,2334.86,2386.16,2445.52,2511.25,2580.75,2657.16,2750.96,2876.19,3041.44,3251.1,3498.03,3764.8,4027.25,4159,4414,4560,4602,4618
        Pakistan,107648,110779,113911,117087,120363,123777,127349,131057,134843,138625,142344,145978,149550,153093,156665,160304,164023,167808,171649,175526,179425,183340,187280,191261,195305,199427,203631,207906,212235,216564
        Palestinian Territories,--,--,--,--,--,--,--,2860.81,2981.87,3102.94,3224.01,3294.8,3365.59,3436.38,3507.17,3577.96,3673.49,3769.03,3864.56,3960.1,4055.63,4150.34,4245.04,4339.75,4434.46,4529.16,4643.61,4758.06,4872.51,4986.96
        Panama,2470.95,2523.11,2575.95,2629.58,2684.12,2739.67,2796.29,2853.91,2912.32,2971.2,3030.33,3089.64,3149.2,3209.06,3269.36,3330.22,3391.67,3453.67,3516.2,3579.22,3642.69,3706.48,3770.64,3835.45,3901.31,3968.49,4037.07,4106.76,4176.1,4245.43
        Papua New Guinea,4615.84,4725.54,4836.22,4949.05,5065.66,5187.06,5314.26,5446.63,5581.77,5716.17,5847.59,5974.63,6098.62,6223.38,6354.25,6494.9,6646.89,6808.5,6976.2,7144.77,7310.51,7472.2,7631,7788.39,7946.73,8107.77,8271.77,8438.04,8607.7,8777.36
        Paraguay,4223.41,4334.35,4445.02,4555.52,4666.1,4776.84,4887.64,4998.1,5107.84,5216.35,5323.2,5428.44,5531.96,5632.98,5730.56,5824.1,5913.21,5998.43,6081.3,6163.97,6248.02,6333.98,6421.51,6510.27,6599.52,6688.75,6777.88,6867.06,6955.55,7044.04
        Peru,22071.4,22522.4,22966.8,23408.1,23851.4,24299.2,24753.8,25211,25658.1,26078.3,26459.9,26799.3,27101,27372.2,27624.2,27866.1,28102.1,28333.1,28562.3,28792.7,29027.7,29264.3,29506.8,29774,30090.4,30470.7,30926,31444.3,31953.5,32462.7
        Philippines,62089.6,63646.35,65213.1,66791.25,68381.85,69986.48,71607.62,73244,74891.05,76543.72,78200.52,79873.02,81561.15,83245.38,84906,86522.6,88080.85,89595.67,91095.88,92610.5,94167.67,95780.6,97429.3,99085.25,100719.5,102306.5,103842.5,105345.5,106826.2,108296.2
        Poland,38128.9,38261.95,38377.27,38472.25,38552.12,38598.6,38628.12,38652.25,38664.35,38414.68,38257.45,38248.68,38227.4,38201.1,38180.1,38163.33,38137.35,38119.33,38128.3,38065.25,38047.78,38063.38,38063.02,38034.62,38010.2,37981.6,37970.8,37975.3,37974.27,37963.62
        Portugal,9980.025,9957.686,9953.11,9967.103,9995.822,10030.55,10069,10115.2,10166.8,10225.6,10300.12,10370.72,10425.88,10462.35,10486.6,10505.5,10524.85,10545.58,10559.4,10569.55,10573,10553.78,10507.95,10449.8,10394.5,10353.9,10321.5,10297.97,10282,10288.67
        Puerto Rico,3403.17,3435.25,3469.07,3503.47,3536.81,3567.69,3596.1,3621.9,3643.67,3659.73,3668.96,3670.31,3664.32,3653.66,3642,3631.89,3623.78,3616.34,3608.03,3596.53,3579.84,3559.86,3536.57,3503.86,3453.67,3381.51,3283.12,3163.68,3062.73,2961.78
        Qatar,476.275,487.354,495.403,501.479,507.044,513.447,522.531,535.32,551.566,570.486,592.467,615.013,640.872,681.791,753.332,865.41,1022.7,1218.44,1436.67,1654.94,1856.33,2035.86,2196.08,2336.58,2459.2,2565.71,2654.38,2724.73,2776.84,2828.95
        Reunion,610.584,622.413,634.793,647.59,660.565,673.543,686.462,699.307,712,724.484,736.714,748.653,760.25,771.377,781.861,791.598,800.533,808.728,816.325,823.529,830.507,837.336,843.984,850.506,856.96,863.359,869.742,876.131,882.523,888.916
        Romania,23199.45,22953.38,22790.35,22759.48,22725.75,22677.22,22609.72,22547,22502.65,22467.9,22439.85,22057.35,21704.75,21561,21434.4,21304,21177.95,20821.1,20513.5,20349.3,20234.95,20134.65,20048.55,19974.6,19899.4,19801.85,19687.68,19574.9,19459.1,19360.95
        Russia,--,--,148225.5,148317.8,148303.5,148206.5,148000.7,147674.2,147264.5,146812,146340.5,145798.2,145176,144554.5,144019.2,143642.5,143428.5,143327.8,143318.8,143381,143503.5,143719,144031,144386.5,144729.5,145017,145271.2,145517.8,145729.2,145876.3
        Rwanda,7288.88,7083.93,6702.24,6263.76,5936.25,5836.49,6013.11,6419.9,6962.8,7501.24,7933.69,8231.15,8427.06,8557.16,8680.52,8840.22,9043.34,9273.76,9524.53,9782.77,10039.3,10293.3,10549.7,10811.5,11083.6,11369.1,11668.8,11981,12304.7,12628.5
        Saint Helena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
        Saint Kitts and Nevis,40.26,40.6234,40.9868,41.3502,41.7136,42.077,42.4782,42.8794,43.2806,43.6818,44.083,44.6368,45.1906,45.7444,46.2982,46.852,47.2838,47.7156,48.1474,48.5792,49.011,49.4496,49.8882,50.3268,50.7654,51.204,51.6016,51.9992,52.3968,52.7944
        Saint Lucia,138.019,140.001,141.758,143.402,145.08,146.871,148.837,150.92,153.023,154.988,156.737,158.184,159.392,160.53,161.821,163.408,165.378,167.644,170.011,172.223,174.092,175.538,176.654,177.505,178.307,179.131,180.028,180.955,181.846,182.738
        Saint Pierre and Miquelon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
        Saint Vincent/Grenadines,107.489,107.772,107.941,108.036,108.059,108.043,107.983,107.895,107.807,107.763,107.787,107.893,108.095,108.322,108.52,108.617,108.602,108.516,108.401,108.293,108.26,108.315,108.435,108.624,108.868,109.135,109.467,109.826,110.2,110.573
        Samoa,162.797,164.248,165.698,167.149,168.599,170.05,170.931,171.812,172.692,173.573,174.454,175.508,176.561,177.615,178.668,179.722,180.966,182.211,183.455,184.7,185.944,187.457,188.97,190.484,191.997,193.51,194.49,195.47,196.45,197.43
        Sao Tome and Principe,119.211,121.949,124.574,127.066,129.426,131.679,133.799,135.831,137.855,139.964,142.264,144.76,147.45,150.405,153.736,157.472,161.676,166.297,171.122,175.877,180.372,184.521,188.394,192.076,195.727,199.439,203.221,207.086,211.111,215.136
        Saudi Arabia,16233.8,16772.7,17282.7,17763.3,18214.5,18638.8,19033.8,19407.1,19783.3,20194.5,20476,20979,21495,22023,22564,23330,24122,24941,25787,26661,27563,28376,29196,29994,30770,31016,31742,32613,33414,34218
        Senegal,7526.31,7755.5,7990.09,8226.75,8461.07,8690.16,8912.87,9130.88,9347.78,9568.72,9797.73,10036.1,10283.7,10541.5,10810.1,11090.1,11382.3,11687.1,12004.7,12335.1,12678.1,13033.8,13402,13782.4,14174.7,14578.5,14993.5,15419.3,15860.9,16302.4
        Serbia,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7411.57,7381.58,7350.22,7320.81,7291.44,7236.52,7201.5,7166.55,7131.79,7095.38,7058.32,7020.86,6982.6,6958.2
        Seychelles,70.57198,71.446,72.66103,74.07102,75.444,76.65302,77.597,78.35699,79.06397,79.904,80.99802,82.41302,84.077,85.80702,87.38798,88.652,89.52797,90.082,90.45,90.788,91.273,91.882,92.60802,93.397,94.214,94.98103,95.71103,96.41797,97.05865,97.69933
        Sierra Leone,4319.76,4348.66,4347.73,4328.96,4309.78,4303.95,4312.66,4335.29,4381.48,4462.37,4584.57,4754.07,4965.77,5201.07,5434,5645.63,5829.24,5989.64,6133.6,6272.73,6415.64,6563.24,6712.59,6863.98,7017.15,7171.91,7328.85,7488.43,7651.28,7814.13
        Singapore,3056.358,3147.512,3240.24,3328.093,3432.223,3545.325,3685.068,3812.8,3924.922,3969.718,4044.215,4138.243,4162.118,4128.37,4182.005,4284.993,4427.995,4623.923,4851.505,4995.027,5091.213,5201.145,5320.652,5406.97,5477.55,5544.473,5603.695,5616.895,5649.192,5696.185
        Slovakia,--,--,--,5328.095,5348.8,5363.445,5374.755,5384.38,5391.232,5396.68,5386.235,5378.89,5376.4,5372.998,5372.382,5372.84,5373.085,5374.98,5380.025,5387.405,5391.685,5399.868,5408.395,5414.03,5419.325,5424.415,5431.933,5440.205,5447.683,5455.077
        Slovenia,--,--,1994.08,1989.41,1989.48,1990.27,1986.99,1984.92,1978.33,1987.76,1990.09,1994.03,1995.03,1996.43,1997.59,2003.36,2010.38,2010.27,2032.36,2046.98,2050.19,2055.5,2058.82,2061.08,2062.87,2064.19,2065.9,2066.88,2080.91,2095.86
        Solomon Islands,311.869,320.781,330.004,339.501,349.273,359.276,369.517,379.998,390.702,401.592,412.665,423.949,435.434,447.016,458.549,469.918,481.086,492.133,503.366,515.182,527.861,541.522,556.066,571.329,587.079,603.133,619.438,636.03,652.979,669.929
        Somalia,7225.09,7278.4,7331.71,7385.02,7438.33,7491.65,7767.77,8043.89,8320.01,8596.13,8872.25,9187.17,9502.09,9817.01,10131.9,10446.9,10766.3,11085.7,11405.1,11724.5,12043.9,12394.5,12745.2,13095.9,13446.5,13797.2,14216.4,14635.6,15054.8,15474
        South Africa,36914.08,37832.27,38791.93,39754.48,40680.35,41534.88,42315.38,43045.12,43736.12,44400.55,45045.38,45655.07,46226.8,46785.07,47355.7,47959.03,48586.75,49226.53,49887.6,50579.72,51314.55,52105.77,52944.27,53804.32,54659.3,55487.48,56294,57092.65,57879.6,58650.23
        South Korea,42976.22,43441.48,43924.38,44411.65,44889.72,45348.7,45796.52,46238.77,46664.43,47061.67,47419.98,47736.5,48018.6,48273.3,48507.93,48725.75,48913.65,49070.88,49218.88,49379.65,49575.55,49821.68,50101.63,50385.02,50641,50842.27,50985.7,51089.67,51165.45,51224.18
        South Sudan,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10113.7,10355,10554.9,10715.7,10832.5,10910.8,10975.9,11062.1
        Spain,38870.85,38987.62,39184.27,39385.58,39571.75,39745.15,39910.23,40078.9,40243.52,40407.7,40592.3,40896.62,41530.62,42277.57,43015.5,43742.4,44494.15,45337.33,46025.4,46393.85,46599.48,46761.57,46761.77,46593.07,46473.05,46443.65,46495.05,46609.5,46832.6,47184.25
        Sri Lanka,17325.8,17535.7,17736.8,17924.8,18094.5,18242.9,18367.3,18470.9,18564.6,18663.3,18777.6,18911.7,19062.5,19224,19387.2,19545,19696,19842,19984,20123.5,20261.7,20398.5,20532.6,20663.1,20788.5,20908,21021.2,21128,21223.1,21318.2
        Sudan,20147.6,20891.4,21696.2,22527.8,23338.5,24094.7,24782.4,25413.9,26015.5,26626.5,27275,27971.1,28704.8,29460.5,30214.2,30949.5,31661.8,32360.6,33060.8,33783.8,34545,35349.7,36193.8,37072.6,37977.7,38902.9,39847.4,40813.4,41825.4,42837.3
        Suriname,405.169,413.009,420.658,428.028,435.099,441.851,448.207,454.165,459.838,465.38,470.944,476.574,482.228,487.938,493.68,499.461,505.292,511.181,517.122,523.113,529.126,535.177,541.247,547.295,553.278,559.136,564.883,570.501,575.879,581.256
        Sweden,8566.782,8624.062,8674.053,8725.197,8789.654,8829.58,8841.875,8846.45,8851.811,8858.762,8874.779,8899.252,8928.915,8962.59,8997.995,9034.115,9088.691,9156.8,9228.814,9309.055,9387.488,9457.622,9528.5,9611.5,9708.923,9812.145,9941.1,10073.33,10188.95,10291.05
        Switzerland,6750.7,6842.8,6908.002,6968.6,7019.03,7062.373,7081.391,7096.518,7123.498,7164.4,7204.055,7255.652,7313.855,7364.147,7415.102,7459.13,7508.74,7593.495,7701.854,7785.808,7870.135,7954.663,8039.06,8139.63,8237.665,8327.127,8419.55,8484.13,8544.524,8606.033
        Syria,12446.2,12815.4,13187.7,13565.1,13950.5,14345.5,14754.2,15175.3,15599.6,16014,16410.8,16766.6,17084.6,17415.2,17827.8,18361.2,19059.3,19878.3,20664,21205.9,21362.5,21081.8,20438.9,19578.5,18710.7,17997.4,17465.6,17095.7,17230.7,17365.7
        Taiwan,20309.53,20529.12,20728.8,20923.1,21109.45,21290.1,21462.4,21661.3,21858.95,22030.95,22207.57,22357.22,22477.6,22573.4,22657.58,22739.68,22836.88,22928.88,23010,23090,23146.25,23201.38,23281.88,23352.25,23411.5,23470.25,23522,23559.38,23582.25,23597.12
        Tajikistan,--,--,5502.49,5593.32,5679.17,5764.81,5851.35,5938.4,6027.4,6119.66,6216.33,6318.51,6426.86,6541.55,6662.39,6789.32,6922.59,7062.67,7209.92,7364.75,7527.4,7697.51,7874.84,8059.78,8252.83,8454.02,8663.58,8880.27,9099.39,9318.52
        Tanzania,25203.85,26056.62,26961.22,27887.23,28792.62,29649.12,30444.53,31192.85,31924.18,32682.22,33499.18,34385.85,35334.8,36337.77,37379.75,38450.32,39548.7,40681.43,41853.95,43073.82,44346.52,45673.5,47053.05,48483.12,49960.57,51482.65,53049.23,54660.3,56351.65,58042.93
        Thailand,56644.15,57307.4,57877.2,58406.1,58947.65,59551.62,60234.5,60961.52,61694.05,62392.95,63024.5,63587.95,64105.75,64586.48,65038.45,65467.4,65866.59,66233.1,66576.77,66908.12,67236.34,67562.85,67881.3,68187.45,68476.98,68746.7,68998.65,69234.73,69452.12,69647.88
        The Bahamas,256.227,261.007,266.028,271.065,275.849,280.179,283.98,287.363,290.6,294.063,298.045,302.618,307.657,313.123,318.893,324.848,331.032,337.387,343.68,349.6,354.936,359.583,363.581,367.162,370.625,374.2,377.923,381.749,385.582,389.415
        Timor-Leste,--,--,--,--,--,--,--,--,--,--,--,--,--,947.11,971.889,995.13,1016.44,1036.39,1055.43,1074.29,1093.52,1113.15,1133,1153.29,1174.33,1196.29,1219.29,1243.26,1268.32,1293.38
        Togo,3774.31,3863,3945.9,4029.04,4120.62,4226.29,4348.81,4485.94,4632.45,4780.46,4924.41,5062.57,5197.04,5330.63,5467.77,5611.64,5762.88,5920.36,6083.42,6250.84,6421.67,6595.94,6773.81,6954.72,7138,7323.16,7509.95,7698.48,7891.9,8085.32
        Tonga,95.069,95.243,95.398,95.556,95.739,95.972,96.267,96.621,97.036,97.475,97.962,98.482,99.023,99.591,100.214,100.908,101.714,102.577,103.384,103.897,103.981,103.558,102.736,101.768,101.023,100.78,101.143,102.002,103.234,104.465
        Trinidad and Tobago,1221.12,1229.11,1236.69,1243.6,1249.53,1254.2,1257.55,1259.84,1261.7,1263.93,1267.16,1271.63,1277.21,1283.56,1290.11,1296.5,1302.55,1308.45,1314.45,1320.92,1328.14,1336.18,1344.81,1353.71,1362.34,1370.33,1377.56,1384.06,1389.2,1394.35
        Tunisia,8242.51,8427.85,8613.86,8795.93,8967.92,9125.4,9267.33,9395.12,9509.86,9613.59,9708.35,9793.92,9871.26,9945.28,10022.3,10106.8,10201.2,10304.7,10414.4,10525.7,10635.2,10741.9,10847,10953,11063.2,11180,11303.9,11433.4,11561.8,11690.2
        Turkey,54037.67,54959.7,55867.6,56771.07,57680.1,58604,59545.65,60498.57,61455.98,62410.95,63358.2,64300.42,65240.88,66176.15,67103.16,68013.08,68878.57,69708.62,70551,71454.75,72467.58,73614.25,74860.52,76154.12,77440.75,78684.5,79932.5,81203.25,82425.38,83524.67
        Turkmenistan,--,--,3899.84,4010.79,4115.1,4207.84,4287.34,4355.12,4413.48,4466.13,4516.13,4564.09,4610.02,4655.75,4703.4,4754.65,4810.11,4870.14,4935.77,5007.95,5087.21,5174.08,5267.91,5366.38,5466.32,5565.28,5662.37,5757.67,5848.84,5940.01
        Turks and Caicos Islands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
        Tuvalu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
        U.S. Pacific Islands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
        U.S. Territories,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
        U.S. Virgin Islands,101.809,102.48,103.152,103.824,104.495,105.166,105.838,106.525,107.216,107.912,108.612,109.403,110.026,110.74,111.459,111.47,113.689,114.743,115.852,107.343,106.405,105.784,105.08,104.761,102.008,100.768,97.373,96.815,96.211,95.668
        Uganda,17354.4,17953.55,18561.65,19175.98,19793.55,20413.15,21032.82,21655.38,22290.77,22952.4,23650.18,24388.97,25167.27,25980.55,26821.3,27684.6,28571.48,29486.32,30431.72,31411.1,32428.15,33476.8,34558.67,35694.55,36911.52,38225.45,39649.17,41166.6,42691.4,44216.2
        Ukraine,--,--,52056.6,52244.1,52114.4,51728.4,51297.1,50818.4,50370.8,49918.1,49429.8,48923.2,48457.1,48003.5,47622.4,47280.8,46929.5,46646,46372.7,46143.7,45962.9,45778.5,45633.6,45553,45426.2,42929.3,42760.5,42584.5,42386.4,42153.2
        United Arab Emirates,1828.44,1945.77,2063.1,2180.43,2297.77,2415.1,2558.89,2702.69,2846.48,2990.27,3134.07,3424.9,3715.73,4006.56,4297.39,4588.22,5380.58,6172.93,6965.29,7757.64,8550,8692.58,8835.16,8977.74,9120.32,9262.9,9388.4,9513.9,9639.4,9764.9
        United Kingdom,57265.62,57453.82,57600.05,57733.7,57883.32,58040.88,58183.43,58334.8,58504.12,58708.82,58915.95,59146.23,59401.02,59678.73,60017.27,60461.68,60893.38,61382.93,61874.38,62327.27,62827.23,63330.95,63753.93,64173.02,64662.48,65178.82,65687.88,66089.75,66478.92,66827.7
        United States,249516.8,252831.2,256391.2,259809.5,263017.8,266179.2,269310.5,272559.2,275762.2,278941.5,282054.2,284871.2,287542.8,290065.2,292731.8,295433.5,298287.8,301157,304010.5,306705.5,309274.2,311695.5,314178.5,316569,319083.2,321618,324117.8,326379.8,328317.2,330043.8
        Uruguay,3109.6,3131.66,3154.46,3177.73,3201.15,3224.27,3247.38,3270.16,3291.05,3308,3319.73,3325.47,3326.05,3323.66,3321.49,3321.8,3325.4,3331.75,3340.22,3349.68,3359.27,3368.93,3378.98,3389.44,3400.44,3412.01,3424.14,3436.65,3449.01,3461.37
        Uzbekistan,--,--,21375.1,21862,22336.2,22791,23225.3,23640.5,24036,24412.1,24770,25108.6,25431.1,25749.1,26077.6,26427.8,26804.1,27204.7,27627,28065.5,28515.9,28977,29449.4,29932.6,30426.4,30929.6,31441.8,31959.8,32462.9,32966.1
        Vanuatu,146.575,150.718,155.176,159.743,164.128,168.161,171.721,174.917,177.987,181.259,184.964,189.209,193.927,198.96,204.123,209.282,214.379,219.464,224.7,230.244,236.216,242.658,249.505,256.637,263.888,271.128,278.326,285.499,292.716,299.933
        Venezuela,19632.68,20096.3,20557.72,21016.93,21474.53,21931.07,22385.65,22837.72,23288.57,23739.82,24192.45,24646.45,25100.4,25551.62,25996.6,26432.45,26850.15,27247.6,27635.82,28031,28439.93,28887.85,29360.82,29781.08,30043,30081.82,29851.25,29402.48,28887.13,28515.85
        Vietnam,67988.9,69437,70883.5,72300.3,73651.2,74910.5,76068.7,77133.2,78115.7,79035.9,79910.4,80742.5,81534.4,82301.6,83062.8,83832.7,84617.5,85419.6,86243.4,87092.2,87967.7,88871.4,89801.9,90752.6,91713.9,92677.1,93640.4,94600.6,95513.3,96425.9
        Wake Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
        Western Sahara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
        Yemen,11710,12302.1,12954.2,13634.1,14297.6,14913.3,15469.3,15975.7,16450.3,16921.2,17409.1,17918.4,18443.7,18985,19540.1,20107.4,20687.7,21282.5,21892.2,22516.5,23154.8,23807.6,24473.2,25147.1,25823.5,26497.9,27168.2,27834.8,28498.5,29162.2
        Zambia,8036.847,8246.662,8451.346,8656.482,8869.745,9096.609,9339.74,9597.609,9866.476,10140.58,10415.95,10692.17,10971.68,11256.72,11550.67,11856.25,12173.5,12502.97,12848.52,13215.15,13606,14023.18,14465.15,14926.53,15399.8,15879.38,16363.45,16853.6,17363.72,17873.85
        Zimbabwe,10432.4,10681,10900.5,11092.8,11261.8,11410.7,11541.2,11653.2,11747.1,11822.7,11881.5,11923.9,11954.3,11982.2,12019.9,12076.7,12155.5,12255.9,12379.5,12527,12697.7,12894.3,13115.2,13350.4,13586.7,13814.6,14030.3,14236.6,14445.4,14654.2
